episode,total_reward,epsilon,loss,episode_length
595,-267,0.1,0.7592224478721619,440
596,-40,0.1,0.7592224478721619,16
597,-120,0.1,0.7592224478721619,171
598,-312,0.1,0.7592224478721619,328
599,-96,0.1,1.8235523700714111,148
600,-110,0.1,1.8235523700714111,130
601,-73,0.1,1.8235523700714111,157
602,87,0.1,1.8235523700714111,104
603,-1122,0.1,1.8235523700714111,500
604,35,0.1,1.8235523700714111,84
605,112,0.1,1.8235523700714111,121
606,-291,0.1,1.8235523700714111,316
607,188,0.1,-2.413649559020996,95
608,-20,0.1,-2.413649559020996,127
609,93,0.1,-2.413649559020996,109
610,-274,0.1,-2.413649559020996,218
611,-320,0.1,-2.413649559020996,142
612,-202,0.1,-2.413649559020996,144
613,-4,0.1,-2.413649559020996,75
614,-944,0.1,-2.413649559020996,467
615,-1368,0.1,-2.3770782947540283,500
616,-1212,0.1,-2.3770782947540283,500
617,-47,0.1,-2.3770782947540283,111
618,-15,0.1,-2.3770782947540283,163
619,-145,0.1,-2.3770782947540283,144
620,-470,0.1,-2.3770782947540283,451
621,-41,0.1,-2.3770782947540283,208
622,-75,0.1,-2.3770782947540283,131
623,71,0.1,2.387619733810425,203
624,-487,0.1,2.387619733810425,357
625,-4,0.1,2.387619733810425,78
626,-1315,0.1,2.387619733810425,500
627,-417,0.1,2.387619733810425,260
628,-355,0.1,2.387619733810425,266
629,-299,0.1,2.387619733810425,235
630,98,0.1,2.387619733810425,41
631,-234,0.1,-0.9665064811706543,218
632,-13,0.1,-0.9665064811706543,109
633,-262,0.1,-0.9665064811706543,323
634,-910,0.1,-0.9665064811706543,500
635,-251,0.1,-0.9665064811706543,258
636,39,0.1,-0.9665064811706543,40
637,25,0.1,-0.9665064811706543,50
638,-147,0.1,-0.9665064811706543,160
639,-1077,0.1,-4.972986221313477,500
640,-23,0.1,-4.972986221313477,162
641,-444,0.1,-4.972986221313477,256
642,-819,0.1,-4.972986221313477,500
643,-374,0.1,-4.972986221313477,313
644,-67,0.1,-4.972986221313477,83
645,10,0.1,-4.972986221313477,122
646,-551,0.1,-4.972986221313477,500
647,-250,0.1,-6.2433881759643555,473
648,-643,0.1,-6.2433881759643555,431
649,-482,0.1,-6.2433881759643555,334
650,-1074,0.1,-6.2433881759643555,500
651,-740,0.1,-6.2433881759643555,500
652,-18,0.1,-6.2433881759643555,164
653,132,0.1,-6.2433881759643555,79
654,-331,0.1,-6.2433881759643555,258
655,-153,0.1,-2.439983367919922,127
656,-170,0.1,-2.439983367919922,135
657,-369,0.1,-2.439983367919922,411
658,-682,0.1,-2.439983367919922,422
659,-154,0.1,-2.439983367919922,85
660,-55,0.1,-2.439983367919922,164
661,-329,0.1,-2.439983367919922,332
662,-226,0.1,-2.439983367919922,226
663,-94,0.1,1.6726512908935547,185
664,-8,0.1,1.6726512908935547,60
665,-981,0.1,1.6726512908935547,500
666,-569,0.1,1.6726512908935547,424
667,17,0.1,1.6726512908935547,71
668,-751,0.1,1.6726512908935547,391
669,-206,0.1,1.6726512908935547,45
670,-64,0.1,1.6726512908935547,192
671,-258,0.1,-6.524440765380859,141
672,-91,0.1,-6.524440765380859,215
673,-202,0.1,-6.524440765380859,113
674,-34,0.1,-6.524440765380859,14
675,-135,0.1,-6.524440765380859,191
676,-297,0.1,-6.524440765380859,165
677,-79,0.1,-6.524440765380859,82
678,-673,0.1,-6.524440765380859,327
679,60,0.1,3.5050957202911377,316
680,-340,0.1,3.5050957202911377,197
681,-326,0.1,3.5050957202911377,144
682,-157,0.1,3.5050957202911377,335
683,-918,0.1,3.5050957202911377,443
684,-329,0.1,3.5050957202911377,398
685,-5,0.1,3.5050957202911377,141
686,-97,0.1,3.5050957202911377,160
687,-146,0.1,-0.9381523132324219,497
688,-481,0.1,-0.9381523132324219,293
689,-278,0.1,-0.9381523132324219,316
690,78,0.1,-0.9381523132324219,129
691,13,0.1,-0.9381523132324219,64
692,-415,0.1,-0.9381523132324219,224
693,28,0.1,-0.9381523132324219,42
694,-1536,0.1,-0.9381523132324219,500
695,-146,0.1,5.574276447296143,92
696,-134,0.1,5.574276447296143,57
697,-440,0.1,5.574276447296143,276
698,-36,0.1,5.574276447296143,89
699,-143,0.1,5.574276447296143,235
700,7,0.1,5.574276447296143,61
701,-167,0.1,5.574276447296143,234
702,-71,0.1,5.574276447296143,76
703,-294,0.1,4.338567733764648,259
704,-24,0.1,4.338567733764648,157
705,-263,0.1,4.338567733764648,131
706,-210,0.1,4.338567733764648,275
707,-310,0.1,4.338567733764648,299
708,-32,0.1,4.338567733764648,75
709,-243,0.1,4.338567733764648,201
710,-170,0.1,4.338567733764648,208
711,-4,0.1,1.3621878623962402,84
712,-1045,0.1,1.3621878623962402,500
713,-79,0.1,1.3621878623962402,103
714,0,0.1,1.3621878623962402,47
715,-24,0.1,1.3621878623962402,125
716,-189,0.1,1.3621878623962402,130
717,-435,0.1,1.3621878623962402,500
718,-22,0.1,1.3621878623962402,146
719,-498,0.1,1.91440749168396,306
720,-38,0.1,1.91440749168396,66
721,6,0.1,1.91440749168396,52
722,-511,0.1,1.91440749168396,500
723,-986,0.1,1.91440749168396,500
724,-239,0.1,1.91440749168396,139
725,-137,0.1,1.91440749168396,28
726,-47,0.1,1.91440749168396,125
727,-142,0.1,1.4402687549591064,193
728,-432,0.1,1.4402687549591064,352
729,-349,0.1,1.4402687549591064,353
730,-108,0.1,1.4402687549591064,146
731,-186,0.1,1.4402687549591064,101
732,87,0.1,1.4402687549591064,156
733,-224,0.1,1.4402687549591064,218
734,69,0.1,1.4402687549591064,76
735,-606,0.1,0.5181703567504883,500
736,-12,0.1,0.5181703567504883,181
737,-290,0.1,0.5181703567504883,236
738,-133,0.1,0.5181703567504883,176
739,-136,0.1,0.5181703567504883,162
740,-698,0.1,0.5181703567504883,381
741,29,0.1,0.5181703567504883,42
742,-103,0.1,0.5181703567504883,28
743,-398,0.1,10.555567741394043,110
744,-365,0.1,10.555567741394043,165
745,-60,0.1,10.555567741394043,78
746,-1012,0.1,10.555567741394043,437
747,-474,0.1,10.555567741394043,393
748,-22,0.1,10.555567741394043,53
749,-85,0.1,10.555567741394043,114
750,133,0.1,10.555567741394043,118
751,131,0.1,-2.6846120357513428,62
752,-186,0.1,-2.6846120357513428,127
753,-997,0.1,-2.6846120357513428,500
754,94,0.1,-2.6846120357513428,104
755,-1,0.1,-2.6846120357513428,63
756,-517,0.1,-2.6846120357513428,282
757,-18,0.1,-2.6846120357513428,63
758,-495,0.1,-2.6846120357513428,272
759,-57,0.1,-2.405642032623291,245
760,109,0.1,-2.405642032623291,78
761,-865,0.1,-2.405642032623291,500
762,-91,0.1,-2.405642032623291,134
763,-145,0.1,-2.405642032623291,269
764,-392,0.1,-2.405642032623291,435
765,11,0.1,-2.405642032623291,39
766,-11,0.1,-2.405642032623291,230
767,-352,0.1,-5.705083847045898,273
768,-434,0.1,-5.705083847045898,264
769,-42,0.1,-5.705083847045898,177
770,-284,0.1,-5.705083847045898,310
771,-101,0.1,-5.705083847045898,36
772,-133,0.1,-5.705083847045898,435
773,-389,0.1,-5.705083847045898,229
774,-115,0.1,-5.705083847045898,104
775,-299,0.1,1.352964997291565,210
776,-195,0.1,1.352964997291565,87
777,-539,0.1,1.352964997291565,179
778,-489,0.1,1.352964997291565,313
779,-20,0.1,1.352964997291565,288
780,-750,0.1,1.352964997291565,500
781,-397,0.1,1.352964997291565,216
782,119,0.1,1.352964997291565,82
783,32,0.1,0.5971039533615112,76
784,-689,0.1,0.5971039533615112,500
785,91,0.1,0.5971039533615112,35
786,-95,0.1,0.5971039533615112,69
787,-10,0.1,0.5971039533615112,108
788,-936,0.1,0.5971039533615112,373
789,-129,0.1,0.5971039533615112,81
790,-487,0.1,0.5971039533615112,335
791,-381,0.1,-0.6665842533111572,194
792,-139,0.1,-0.6665842533111572,185
793,-528,0.1,-0.6665842533111572,189
794,30,0.1,-0.6665842533111572,103
795,130,0.1,-0.6665842533111572,251
796,-41,0.1,-0.6665842533111572,152
797,-86,0.1,-0.6665842533111572,21
798,-24,0.1,-0.6665842533111572,20
799,-80,0.1,2.350919008255005,12
800,-219,0.1,2.350919008255005,131
801,-11,0.1,2.350919008255005,238
802,-1495,0.1,2.350919008255005,500
803,-81,0.1,2.350919008255005,160
804,-307,0.1,2.350919008255005,119
805,50,0.1,2.350919008255005,140
806,-47,0.1,2.350919008255005,308
807,-551,0.1,-5.339554786682129,283
808,-369,0.1,-5.339554786682129,321
809,88,0.1,-5.339554786682129,94
810,-211,0.1,-5.339554786682129,414
811,-279,0.1,-5.339554786682129,177
812,-135,0.1,-5.339554786682129,323
813,-16,0.1,-5.339554786682129,127
814,-257,0.1,-5.339554786682129,278
815,-299,0.1,-0.027425050735473633,292
816,111,0.1,-0.027425050735473633,67
817,-299,0.1,-0.027425050735473633,435
818,-457,0.1,-0.027425050735473633,429
819,-28,0.1,-0.027425050735473633,77
820,52,0.1,-0.027425050735473633,120
821,-16,0.1,-0.027425050735473633,80
822,-133,0.1,-0.027425050735473633,60
823,15,0.1,0.9785047769546509,104
824,-498,0.1,0.9785047769546509,366
825,-577,0.1,0.9785047769546509,451
826,-246,0.1,0.9785047769546509,93
827,-133,0.1,0.9785047769546509,223
828,-517,0.1,0.9785047769546509,389
829,-786,0.1,0.9785047769546509,500
830,-579,0.1,0.9785047769546509,172
831,-599,0.1,-0.1485222578048706,500
832,-40,0.1,-0.1485222578048706,46
833,-64,0.1,-0.1485222578048706,193
834,-370,0.1,-0.1485222578048706,118
835,-55,0.1,-0.1485222578048706,89
836,-51,0.1,-0.1485222578048706,47
837,-21,0.1,-0.1485222578048706,77
838,-643,0.1,-0.1485222578048706,500
839,-311,0.1,-0.9586225748062134,401
840,-303,0.1,-0.9586225748062134,146
841,-495,0.1,-0.9586225748062134,258
842,-140,0.1,-0.9586225748062134,342
843,-12,0.1,-0.9586225748062134,91
844,104,0.1,-0.9586225748062134,250
845,-88,0.1,-0.9586225748062134,104
846,-711,0.1,-0.9586225748062134,485
847,40,0.1,1.8930840492248535,22
848,-1085,0.1,1.8930840492248535,500
849,-144,0.1,1.8930840492248535,120
850,5,0.1,1.8930840492248535,62
851,-331,0.1,1.8930840492248535,338
852,26,0.1,1.8930840492248535,289
853,26,0.1,1.8930840492248535,18
854,-87,0.1,1.8930840492248535,280
855,-114,0.1,-4.215883731842041,106
856,-109,0.1,-4.215883731842041,104
857,-430,0.1,-4.215883731842041,329
858,-51,0.1,-4.215883731842041,98
859,-360,0.1,-4.215883731842041,423
860,-675,0.1,-4.215883731842041,500
861,55,0.1,-4.215883731842041,44
862,-58,0.1,-4.215883731842041,65
863,-74,0.1,-6.2930755615234375,417
864,-22,0.1,-6.2930755615234375,77
865,62,0.1,-6.2930755615234375,60
866,-49,0.1,-6.2930755615234375,402
867,-535,0.1,-6.2930755615234375,425
868,-283,0.1,-6.2930755615234375,340
869,-24,0.1,-6.2930755615234375,92
870,-163,0.1,-6.2930755615234375,75
871,-96,0.1,0.6817554235458374,263
872,-92,0.1,0.6817554235458374,101
873,-154,0.1,0.6817554235458374,121
874,-176,0.1,0.6817554235458374,180
875,-196,0.1,0.6817554235458374,318
876,-366,0.1,0.6817554235458374,211
877,54,0.1,0.6817554235458374,35
878,-305,0.1,0.6817554235458374,272
879,-285,0.1,6.389103889465332,137
880,-50,0.1,6.389103889465332,16
881,-325,0.1,6.389103889465332,197
882,-394,0.1,6.389103889465332,264
883,-702,0.1,6.389103889465332,500
884,-1095,0.1,6.389103889465332,368
885,-110,0.1,6.389103889465332,134
886,-290,0.1,6.389103889465332,149
887,161,0.1,8.64842414855957,178
888,128,0.1,8.64842414855957,114
889,-1215,0.1,8.64842414855957,442
890,-200,0.1,8.64842414855957,98
891,30,0.1,8.64842414855957,136
892,4,0.1,8.64842414855957,248
893,-81,0.1,8.64842414855957,38
894,-510,0.1,8.64842414855957,340
895,-115,0.1,0.7905546426773071,280
896,-579,0.1,0.7905546426773071,487
897,-492,0.1,0.7905546426773071,500
898,-62,0.1,0.7905546426773071,159
899,-1116,0.1,0.7905546426773071,500
900,-156,0.1,0.7905546426773071,171
901,-520,0.1,0.7905546426773071,300
902,-1149,0.1,0.7905546426773071,500
903,-318,0.1,-6.311409950256348,129
904,-62,0.1,-6.311409950256348,13
905,-66,0.1,-6.311409950256348,240
906,-118,0.1,-6.311409950256348,122
907,-409,0.1,-6.311409950256348,214
908,-328,0.1,-6.311409950256348,351
909,-1,0.1,-6.311409950256348,136
910,-334,0.1,-6.311409950256348,117
911,-552,0.1,3.784825563430786,240
912,-168,0.1,3.784825563430786,113
913,-84,0.1,3.784825563430786,34
914,-114,0.1,3.784825563430786,135
915,-801,0.1,3.784825563430786,500
916,-951,0.1,3.784825563430786,500
917,40,0.1,3.784825563430786,42
918,-341,0.1,3.784825563430786,320
919,65,0.1,-6.585209846496582,72
920,-185,0.1,-6.585209846496582,128
921,-225,0.1,-6.585209846496582,210
922,-3,0.1,-6.585209846496582,45
923,-124,0.1,-6.585209846496582,188
924,-181,0.1,-6.585209846496582,405
925,-298,0.1,-6.585209846496582,227
926,-101,0.1,-6.585209846496582,342
927,-2,0.1,4.775824546813965,72
928,-379,0.1,4.775824546813965,397
929,118,0.1,4.775824546813965,59
930,-25,0.1,4.775824546813965,59
931,-437,0.1,4.775824546813965,258
932,-410,0.1,4.775824546813965,250
933,160,0.1,4.775824546813965,429
934,-508,0.1,4.775824546813965,388
935,-488,0.1,-3.9891817569732666,304
936,139,0.1,-3.9891817569732666,162
937,-97,0.1,-3.9891817569732666,71
938,-92,0.1,-3.9891817569732666,152
939,-153,0.1,-3.9891817569732666,120
940,18,0.1,-3.9891817569732666,23
941,-1294,0.1,-3.9891817569732666,500
942,-60,0.1,-3.9891817569732666,51
943,-30,0.1,-3.4381799697875977,14
944,-149,0.1,-3.4381799697875977,275
945,-960,0.1,-3.4381799697875977,500
946,-450,0.1,-3.4381799697875977,407
947,39,0.1,-3.4381799697875977,119
948,43,0.1,-3.4381799697875977,59
949,-469,0.1,-3.4381799697875977,361
950,-3,0.1,-3.4381799697875977,362
951,-277,0.1,-7.996914386749268,224
952,-60,0.1,-7.996914386749268,201
953,-125,0.1,-7.996914386749268,211
954,119,0.1,-7.996914386749268,50
955,-85,0.1,-7.996914386749268,50
956,-3,0.1,-7.996914386749268,26
957,-416,0.1,-7.996914386749268,94
958,22,0.1,-7.996914386749268,57
959,-153,0.1,0.7790435552597046,129
960,-87,0.1,0.7790435552597046,165
961,51,0.1,0.7790435552597046,143
962,-103,0.1,0.7790435552597046,112
963,-161,0.1,0.7790435552597046,194
964,-22,0.1,0.7790435552597046,89
965,30,0.1,0.7790435552597046,110
966,-12,0.1,0.7790435552597046,26
967,-860,0.1,-2.9469590187072754,500
968,-105,0.1,-2.9469590187072754,128
969,-505,0.1,-2.9469590187072754,481
970,-811,0.1,-2.9469590187072754,500
971,-93,0.1,-2.9469590187072754,132
972,-273,0.1,-2.9469590187072754,230
973,2,0.1,-2.9469590187072754,80
974,-37,0.1,-2.9469590187072754,189
975,22,0.1,2.2081992626190186,54
976,-651,0.1,2.2081992626190186,500
977,-689,0.1,2.2081992626190186,496
978,-207,0.1,2.2081992626190186,228
979,-300,0.1,2.2081992626190186,330
980,-122,0.1,2.2081992626190186,84
981,-50,0.1,2.2081992626190186,33
982,-60,0.1,2.2081992626190186,191
983,-384,0.1,-2.9994702339172363,209
984,-254,0.1,-2.9994702339172363,84
985,124,0.1,-2.9994702339172363,90
986,-264,0.1,-2.9994702339172363,275
987,-956,0.1,-2.9994702339172363,500
988,-126,0.1,-2.9994702339172363,63
989,-91,0.1,-2.9994702339172363,136
990,-517,0.1,-2.9994702339172363,273
991,-328,0.1,0.7446441650390625,182
992,-456,0.1,0.7446441650390625,338
993,2,0.1,0.7446441650390625,45
994,-460,0.1,0.7446441650390625,341
995,-60,0.1,0.7446441650390625,8
996,120,0.1,0.7446441650390625,175
997,-119,0.1,0.7446441650390625,134
998,2,0.1,0.7446441650390625,303
999,-164,0.1,3.0760750770568848,48
1000,48,0.1,3.0760750770568848,310
1001,-52,0.1,3.0760750770568848,21
1002,-1089,0.1,3.0760750770568848,500
1003,-843,0.1,3.0760750770568848,500
1004,-827,0.1,3.0760750770568848,500
1005,43,0.1,3.0760750770568848,31
1006,-350,0.1,3.0760750770568848,209
1007,-1561,0.1,0.8026098012924194,500
1008,-87,0.1,0.8026098012924194,159
1009,-649,0.1,0.8026098012924194,244
1010,46,0.1,0.8026098012924194,86
1011,-349,0.1,0.8026098012924194,158
1012,-261,0.1,0.8026098012924194,359
1013,-213,0.1,0.8026098012924194,200
1014,-22,0.1,0.8026098012924194,32
1015,-169,0.1,6.331305503845215,238
1016,-16,0.1,6.331305503845215,150
1017,-154,0.1,6.331305503845215,260
1018,-447,0.1,6.331305503845215,327
1019,6,0.1,6.331305503845215,88
1020,31,0.1,6.331305503845215,127
1021,-577,0.1,6.331305503845215,229
1022,-43,0.1,6.331305503845215,74
1023,-126,0.1,-3.2249398231506348,93
1024,-124,0.1,-3.2249398231506348,58
1025,78,0.1,-3.2249398231506348,46
1026,-131,0.1,-3.2249398231506348,500
1027,68,0.1,-3.2249398231506348,203
1028,-177,0.1,-3.2249398231506348,55
1029,-97,0.1,-3.2249398231506348,229
1030,-667,0.1,-3.2249398231506348,312
1031,-634,0.1,3.3464183807373047,352
1032,-82,0.1,3.3464183807373047,262
1033,25,0.1,3.3464183807373047,61
1034,-88,0.1,3.3464183807373047,135
1035,-412,0.1,3.3464183807373047,265
1036,-119,0.1,3.3464183807373047,130
1037,-62,0.1,3.3464183807373047,27
1038,-799,0.1,3.3464183807373047,500
1039,-77,0.1,-2.2822704315185547,226
1040,-406,0.1,-2.2822704315185547,387
1041,-148,0.1,-2.2822704315185547,145
1042,10,0.1,-2.2822704315185547,76
1043,29,0.1,-2.2822704315185547,96
1044,-294,0.1,-2.2822704315185547,322
1045,-1,0.1,-2.2822704315185547,54
1046,38,0.1,-2.2822704315185547,19
1047,-195,0.1,0.2098296880722046,260
1048,-340,0.1,0.2098296880722046,327
1049,-11,0.1,0.2098296880722046,412
1050,79,0.1,0.2098296880722046,86
1051,49,0.1,0.2098296880722046,170
1052,-290,0.1,0.2098296880722046,263
1053,-303,0.1,0.2098296880722046,161
1054,-270,0.1,0.2098296880722046,422
1055,36,0.1,-3.9580259323120117,24
1056,45,0.1,-3.9580259323120117,58
1057,-1009,0.1,-3.9580259323120117,500
1058,-24,0.1,-3.9580259323120117,96
1059,54,0.1,-3.9580259323120117,291
1060,-289,0.1,-3.9580259323120117,169
1061,-41,0.1,-3.9580259323120117,148
1062,-547,0.1,-3.9580259323120117,390
1063,65,0.1,-0.2513387203216553,48
1064,-158,0.1,-0.2513387203216553,116
1065,-124,0.1,-0.2513387203216553,159
1066,-130,0.1,-0.2513387203216553,188
1067,73,0.1,-0.2513387203216553,79
1068,-280,0.1,-0.2513387203216553,258
1069,-1009,0.1,-0.2513387203216553,500
1070,-223,0.1,-0.2513387203216553,274
1071,-57,0.1,4.8441925048828125,83
1072,-122,0.1,4.8441925048828125,175
1073,-409,0.1,4.8441925048828125,261
1074,-494,0.1,4.8441925048828125,302
1075,-164,0.1,4.8441925048828125,218
1076,-235,0.1,4.8441925048828125,265
1077,-161,0.1,4.8441925048828125,68
1078,-1048,0.1,4.8441925048828125,500
1079,-616,0.1,12.0558500289917,500
1080,-28,0.1,12.0558500289917,32
1081,-762,0.1,12.0558500289917,275
1082,-214,0.1,12.0558500289917,371
1083,-58,0.1,12.0558500289917,74
1084,-11,0.1,12.0558500289917,31
1085,-359,0.1,12.0558500289917,348
1086,-966,0.1,12.0558500289917,370
1087,138,0.1,-10.017464637756348,177
1088,-68,0.1,-10.017464637756348,139
1089,-152,0.1,-10.017464637756348,287
1090,-130,0.1,-10.017464637756348,83
1091,41,0.1,-10.017464637756348,34
1092,39,0.1,-10.017464637756348,75
1093,-362,0.1,-10.017464637756348,104
1094,-244,0.1,-10.017464637756348,303
1095,-90,0.1,0.6439567804336548,126
1096,-134,0.1,0.6439567804336548,167
1097,-92,0.1,0.6439567804336548,204
1098,30,0.1,0.6439567804336548,127
1099,-65,0.1,0.6439567804336548,21
1100,57,0.1,0.6439567804336548,127
1101,-42,0.1,0.6439567804336548,152
1102,-63,0.1,0.6439567804336548,74
1103,57,0.1,-0.16293972730636597,86
1104,-32,0.1,-0.16293972730636597,161
1105,-52,0.1,-0.16293972730636597,93
1106,-43,0.1,-0.16293972730636597,343
1107,-306,0.1,-0.16293972730636597,373
1108,-185,0.1,-0.16293972730636597,278
1109,-1054,0.1,-0.16293972730636597,500
1110,-14,0.1,-0.16293972730636597,33
1111,-97,0.1,-0.5602524280548096,39
1112,-142,0.1,-0.5602524280548096,282
1113,-285,0.1,-0.5602524280548096,236
1114,91,0.1,-0.5602524280548096,112
1115,-42,0.1,-0.5602524280548096,236
1116,-108,0.1,-0.5602524280548096,33
1117,-253,0.1,-0.5602524280548096,283
1118,-146,0.1,-0.5602524280548096,109
1119,-135,0.1,-1.139061450958252,113
1120,-625,0.1,-1.139061450958252,362
1121,-57,0.1,-1.139061450958252,112
1122,-793,0.1,-1.139061450958252,500
1123,24,0.1,-1.139061450958252,32
1124,7,0.1,-1.139061450958252,180
1125,-437,0.1,-1.139061450958252,435
1126,65,0.1,-1.139061450958252,101
1127,33,0.1,0.5148798227310181,34
1128,-120,0.1,0.5148798227310181,61
1129,231,0.1,0.5148798227310181,179
1130,-46,0.1,0.5148798227310181,257
1131,-550,0.1,0.5148798227310181,500
1132,39,0.1,0.5148798227310181,83
1133,-581,0.1,0.5148798227310181,359
1134,-838,0.1,0.5148798227310181,358
1135,-1,0.1,-1.5524170398712158,68
1136,-650,0.1,-1.5524170398712158,368
1137,-19,0.1,-1.5524170398712158,107
1138,-6,0.1,-1.5524170398712158,176
1139,-839,0.1,-1.5524170398712158,500
1140,-140,0.1,-1.5524170398712158,344
1141,-280,0.1,-1.5524170398712158,381
1142,-256,0.1,-1.5524170398712158,269
1143,37,0.1,0.21826839447021484,39
1144,23,0.1,0.21826839447021484,92
1145,-183,0.1,0.21826839447021484,269
1146,-12,0.1,0.21826839447021484,230
1147,-165,0.1,0.21826839447021484,291
1148,-408,0.1,0.21826839447021484,344
1149,69,0.1,0.21826839447021484,118
1150,-133,0.1,0.21826839447021484,208
1151,24,0.1,1.525780439376831,37
1152,-269,0.1,1.525780439376831,170
1153,-34,0.1,1.525780439376831,16
1154,-437,0.1,1.525780439376831,311
1155,-440,0.1,1.525780439376831,230
1156,-46,0.1,1.525780439376831,228
1157,-305,0.1,1.525780439376831,298
1158,-129,0.1,1.525780439376831,168
1159,-887,0.1,-1.23996102809906,385
1160,-28,0.1,-1.23996102809906,168
1161,79,0.1,-1.23996102809906,65
1162,-1196,0.1,-1.23996102809906,500
1163,43,0.1,-1.23996102809906,34
1164,-119,0.1,-1.23996102809906,279
1165,-309,0.1,-1.23996102809906,292
1166,171,0.1,-1.23996102809906,157
1167,-381,0.1,-2.280728340148926,500
1168,-477,0.1,-2.280728340148926,500
1169,-806,0.1,-2.280728340148926,500
1170,39,0.1,-2.280728340148926,102
1171,-844,0.1,-2.280728340148926,500
1172,-1430,0.1,-2.280728340148926,500
1173,-165,0.1,-2.280728340148926,335
1174,-942,0.1,-2.280728340148926,245
1175,-146,0.1,-0.14901065826416016,132
1176,-95,0.1,-0.14901065826416016,140
1177,-893,0.1,-0.14901065826416016,500
1178,-825,0.1,-0.14901065826416016,500
1179,-95,0.1,-0.14901065826416016,221
1180,-1238,0.1,-0.14901065826416016,500
1181,-699,0.1,-0.14901065826416016,500
1182,-212,0.1,-0.14901065826416016,335
1183,-274,0.1,2.300532341003418,237
1184,-252,0.1,2.300532341003418,207
1185,-142,0.1,2.300532341003418,154
1186,-847,0.1,2.300532341003418,500
1187,-117,0.1,2.300532341003418,275
1188,-1013,0.1,2.300532341003418,500
1189,-17,0.1,2.300532341003418,316
1190,-263,0.1,2.300532341003418,230
1191,65,0.1,5.540536880493164,26
1192,-481,0.1,5.540536880493164,455
1193,-60,0.1,5.540536880493164,8
1194,123,0.1,5.540536880493164,175
1195,-910,0.1,5.540536880493164,500
1196,-35,0.1,5.540536880493164,87
1197,-84,0.1,5.540536880493164,440
1198,-364,0.1,5.540536880493164,312
1199,-939,0.1,5.571724891662598,500
1200,-652,0.1,5.571724891662598,500
1201,-27,0.1,5.571724891662598,81
1202,-270,0.1,5.571724891662598,385
1203,48,0.1,5.571724891662598,121
1204,-1016,0.1,5.571724891662598,500
1205,-523,0.1,5.571724891662598,500
1206,-141,0.1,5.571724891662598,83
1207,-948,0.1,-2.8651821613311768,500
1208,-76,0.1,-2.8651821613311768,190
1209,-756,0.1,-2.8651821613311768,500
1210,-31,0.1,-2.8651821613311768,27
1211,105,0.1,-2.8651821613311768,125
1212,-233,0.1,-2.8651821613311768,230
1213,-378,0.1,-2.8651821613311768,299
1214,81,0.1,-2.8651821613311768,162
1215,-773,0.1,-0.04773819446563721,474
1216,-4,0.1,-0.04773819446563721,187
1217,-850,0.1,-0.04773819446563721,500
1218,128,0.1,-0.04773819446563721,117
1219,-112,0.1,-0.04773819446563721,265
1220,-85,0.1,-0.04773819446563721,368
1221,-833,0.1,-0.04773819446563721,440
1222,68,0.1,-0.04773819446563721,218
1223,-87,0.1,5.820192813873291,115
1224,-36,0.1,5.820192813873291,141
1225,-763,0.1,5.820192813873291,479
1226,-688,0.1,5.820192813873291,446
1227,-253,0.1,5.820192813873291,334
1228,-177,0.1,5.820192813873291,338
1229,-192,0.1,5.820192813873291,168
1230,-104,0.1,5.820192813873291,227
1231,20,0.1,-4.980081558227539,23
1232,144,0.1,-4.980081558227539,252
1233,-714,0.1,-4.980081558227539,321
1234,-677,0.1,-4.980081558227539,472
1235,111,0.1,-4.980081558227539,51
1236,-553,0.1,-4.980081558227539,341
1237,-86,0.1,-4.980081558227539,76
1238,-808,0.1,-4.980081558227539,500
1239,-774,0.1,4.001670837402344,473
1240,-320,0.1,4.001670837402344,411
1241,174,0.1,4.001670837402344,177
1242,-37,0.1,4.001670837402344,53
1243,-315,0.1,4.001670837402344,182
1244,-17,0.1,4.001670837402344,37
1245,1,0.1,4.001670837402344,323
1246,-60,0.1,4.001670837402344,23
1247,-58,0.1,-0.598639726638794,142
1248,-138,0.1,-0.598639726638794,357
1249,42,0.1,-0.598639726638794,91
1250,-533,0.1,-0.598639726638794,479
1251,-278,0.1,-0.598639726638794,169
1252,-44,0.1,-0.598639726638794,98
1253,-19,0.1,-0.598639726638794,125
1254,183,0.1,-0.598639726638794,107
1255,-76,0.1,2.0532376766204834,138
1256,-347,0.1,2.0532376766204834,366
1257,-1476,0.1,2.0532376766204834,500
1258,-84,0.1,2.0532376766204834,191
1259,-290,0.1,2.0532376766204834,280
1260,-186,0.1,2.0532376766204834,134
1261,-45,0.1,2.0532376766204834,270
1262,-611,0.1,2.0532376766204834,456
1263,-645,0.1,3.210169792175293,494
1264,-416,0.1,3.210169792175293,278
1265,62,0.1,3.210169792175293,105
1266,-203,0.1,3.210169792175293,246
1267,-667,0.1,3.210169792175293,500
1268,13,0.1,3.210169792175293,47
1269,-304,0.1,3.210169792175293,377
1270,-341,0.1,3.210169792175293,168
1271,-107,0.1,-6.769865036010742,63
1272,71,0.1,-6.769865036010742,59
1273,-492,0.1,-6.769865036010742,297
1274,58,0.1,-6.769865036010742,73
1275,-903,0.1,-6.769865036010742,500
1276,-542,0.1,-6.769865036010742,305
1277,-34,0.1,-6.769865036010742,69
1278,-528,0.1,-6.769865036010742,376
1279,-360,0.1,-6.274601936340332,367
1280,-15,0.1,-6.274601936340332,166
1281,12,0.1,-6.274601936340332,115
1282,-491,0.1,-6.274601936340332,139
