rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/entropy_loss,train/learning_rate,train/value_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/approx_kl,train/clip_range
176.39,232,340,-78.85,79360,155,-1.3195868901908399,0.0001,2313.8140369415282,1619.889404296875,3080,-0.006232154797180556,0.00986328125,-0.16283929347991943,0.008242379,0.2
177.3,232,342,-81.87,79872,156,-1.3279249288141728,0.0001,1667.189073944092,1275.0496826171875,3100,-0.004781641662702896,0.01357421875,0.2303447723388672,0.009065246,0.2
172.7,232,345,-68.86,80384,157,-1.310921373963356,0.0001,770.8707698822021,446.7479248046875,3120,-0.007489704937324859,0.0365234375,0.2583248019218445,0.007937595,0.2
171.08,232,347,-60.93,80896,158,-1.3094011284410954,0.0001,393.1892072677612,292.56353759765625,3140,-0.009193621296435594,0.03779296875,0.10694432258605957,0.009150647,0.2
166.95,232,349,-55.03,81408,159,-1.3014738261699677,0.0001,612.2733171463012,454.6118469238281,3160,-0.005860211215622258,0.03681640625,0.29357343912124634,0.00667682,0.2
164.66,233,351,-47.25,81920,160,-1.311812087893486,0.0001,634.7146108627319,464.54949951171875,3180,-0.007768876869522501,0.02861328125,0.3320627808570862,0.009574625,0.2
161.0,233,353,-45.02,82432,161,-1.2945500560104848,0.0001,636.2573881149292,706.45751953125,3200,-0.014321152406046167,0.0923828125,0.5118859112262726,0.011858681,0.2
165.63,233,355,-48.87,82944,162,-1.3127184681594373,0.0001,767.5802803039551,502.1288757324219,3220,-0.010149984626332298,0.05517578125,0.6181980073451996,0.010683155,0.2
167.9,233,357,-45.02,83456,163,-1.3232073858380318,0.0001,1716.4624647140504,1810.016845703125,3240,-0.005932940370985307,0.01611328125,0.11226016283035278,0.009588432,0.2
167.78,233,359,-43.03,83968,164,-1.3046092480421065,0.0001,1432.1081577301024,1213.7591552734375,3260,-0.010475830419454723,0.0755859375,-0.02604055404663086,0.010413192,0.2
167.65,233,361,-43.34,84480,165,-1.3146836131811142,0.0001,427.5200921058655,288.80755615234375,3280,-0.012549304400454275,0.0919921875,0.3180592656135559,0.008704315,0.2
167.03,233,364,-39.39,84992,166,-1.3119338475167752,0.0001,615.0780204772949,475.9755554199219,3300,-0.00427195064839907,0.0263671875,0.523960292339325,0.005558219,0.2
169.74,233,366,-34.88,85504,167,-1.31745790168643,0.0001,388.6343738555908,214.31085205078125,3320,-0.01164632964937482,0.09697265625,0.6740576028823853,0.012243183,0.2
170.39,233,368,-38.04,86016,168,-1.3130691334605218,0.0001,333.92620544433595,211.25128173828125,3340,-0.01260475605376996,0.09052734375,0.3180692195892334,0.012440341,0.2
169.23,233,370,-33.63,86528,169,-1.3108112074434757,0.0001,1061.4770990371703,464.38555908203125,3360,-0.010060169530333951,0.05107421875,0.59412881731987,0.008276523,0.2
172.63,233,372,-39.7,87040,170,-1.2985601417720318,0.0001,770.1827142715454,680.2427978515625,3380,-0.006066896821721457,0.03349609375,0.5573180615901947,0.0078061903,0.2
173.89,233,374,-41.65,87552,171,-1.2932323530316352,0.0001,1254.538335800171,685.4397583007812,3400,-0.0015580249193590135,0.0,0.5700936019420624,0.0014007208,0.2
175.95,233,376,-38.94,88064,172,-1.2932174742221831,0.0001,2216.13914604187,1385.8243408203125,3420,-0.005027549481019378,0.022265625,0.03223329782485962,0.0036645671,0.2
181.16,233,379,-44.43,88576,173,-1.3140617519617082,0.0001,529.9314224243165,250.30418395996094,3440,-0.007462137506809086,0.03203125,0.3320966362953186,0.011798173,0.2
172.62,233,381,-40.25,89088,174,-1.2926424704492092,0.0001,966.8188991546631,605.0771484375,3460,-0.011649391015816945,0.0986328125,0.27989357709884644,0.012066704,0.2
173.67,233,384,-38.41,89600,175,-1.2977819964289665,0.0001,893.9828489303588,653.6103515625,3480,-0.014024284086190164,0.0931640625,0.5848700106143951,0.009386154,0.2
167.77,233,386,-33.03,90112,176,-1.29785078689456,0.0001,539.6657760620117,376.6119689941406,3500,-0.009747789683751762,0.065234375,0.42859435081481934,0.010466799,0.2
169.11,233,388,-30.85,90624,177,-1.3006114386022092,0.0001,517.1369173049927,378.1904296875,3520,-0.02103113642660901,0.18310546875,0.5742979347705841,0.014163451,0.2
171.65,233,390,-44.86,91136,178,-1.2848718479275703,0.0001,563.4482177734375,363.1768798828125,3540,-0.010617250925861299,0.06142578125,0.6209389865398407,0.0074067283,0.2
172.72,233,393,-41.19,91648,179,-1.2944772109389304,0.0001,1138.0139526367188,1045.5810546875,3560,-0.00956212809542194,0.0447265625,0.5441164672374725,0.010197317,0.2
175.77,233,395,-43.33,92160,180,-1.3236917726695538,0.0001,738.7141008377075,325.32354736328125,3580,-0.009485156816663221,0.03994140625,0.41610872745513916,0.012668921,0.2
178.96,233,397,-44.67,92672,181,-1.3145126178860664,0.0001,1944.4481395721436,1014.1934204101562,3600,-0.010370630485704168,0.05546875,0.11133313179016113,0.008590059,0.2
181.8,233,399,-44.26,93184,182,-1.3013894729316235,0.0001,378.31068382263186,259.42913818359375,3620,-0.0212301995488815,0.1271484375,0.5288649201393127,0.014878137,0.2
187.38,233,401,-52.19,93696,183,-1.2941598527133464,0.0001,1408.1514945983886,1256.682373046875,3640,-0.011047792152385227,0.05517578125,0.16114747524261475,0.011055959,0.2
188.17,233,403,-58.96,94208,184,-1.300945495069027,0.0001,538.4636722564697,498.6993103027344,3660,-0.011351401510182768,0.05830078125,0.5282271802425385,0.009752527,0.2
188.36,233,405,-59.96,94720,185,-1.306411898136139,0.0001,476.6749238014221,234.80404663085938,3680,-0.005813225798192434,0.00595703125,-0.10562396049499512,0.004166767,0.2
188.9,233,407,-59.25,95232,186,-1.2868675768375397,0.0001,612.4764228820801,448.3725280761719,3700,-0.010945023625390604,0.06083984375,0.2841111421585083,0.014695844,0.2
189.21,234,409,-57.71,95744,187,-1.3184493824839592,0.0001,657.6647601127625,527.024658203125,3720,-0.010322103247744963,0.07724609375,0.47719472646713257,0.010335734,0.2
189.86,234,410,-63.51,96256,188,-1.2915364407002925,0.0001,1923.3963539123536,1382.3798828125,3740,-0.013472477688628715,0.09462890625,0.21503573656082153,0.010446461,0.2
189.39,234,412,-62.77,96768,189,-1.2958281502127647,0.0001,704.1593664169311,573.156005859375,3760,-0.006654053991951514,0.01708984375,0.3639459013938904,0.0066797277,0.2
188.54,234,414,-59.82,97280,190,-1.2789362989366055,0.0001,1152.6016498565673,744.7344360351562,3780,-0.010751202463870868,0.04736328125,0.3563846945762634,0.009656943,0.2
186.56,234,416,-58.39,97792,191,-1.3079329021275043,0.0001,428.21295433044435,333.43341064453125,3800,-0.009191282812389545,0.033984375,0.655083417892456,0.01000525,0.2
191.15,234,418,-62.17,98304,192,-1.2874154336750507,0.0001,621.1655611038208,407.93084716796875,3820,-0.002409236112725921,0.00927734375,0.5829330682754517,0.0029531808,0.2
194.17,234,420,-65.88,98816,193,-1.2877424389123917,0.0001,281.05248107910154,180.7538299560547,3840,-0.007405924241174944,0.03857421875,0.839620366692543,0.008264573,0.2
194.66,235,422,-63.14,99328,194,-1.2598863162100316,0.0001,1954.794638824463,1951.1502685546875,3860,-0.003834622987778857,0.0150390625,0.06333315372467041,0.008462266,0.2
194.51,235,424,-60.13,99840,195,-1.2868081703782082,0.0001,636.4743188858032,481.5529479980469,3880,-0.0159747994155623,0.1005859375,0.6832707524299622,0.015910167,0.2
193.52,235,426,-59.0,100352,196,-1.2934770658612251,0.0001,497.4793701171875,376.5889587402344,3900,-0.008873926553496858,0.0796875,0.6917311251163483,0.00952182,0.2
