time/fps,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss
163,321536,489.1,157,1969,469.9,0.0003,0.05646771,0.0748046875,0.8413787186145782,0.5,19.65435791015625,225.54362416962783,2340,-0.6049389044443766,-0.023455144301745653
163,323584,485.85,158,1982,470.05,0.0003,0.07275175,0.11559244791666666,0.8578040450811386,0.5,15.563379287719727,209.20727688173454,2355,-0.7594340743807455,-0.034981404938541044
163,325632,487.38,159,1994,470.07,0.0003,0.06781721,0.1158203125,0.8930151090025902,0.5,41.743446350097656,200.87233374118804,2370,-0.7285481203037004,-0.03861187538811161
163,327680,482.4,160,2009,471.28,0.0003,0.06538893,0.07828776041666667,0.8959581926465034,0.5,23.098257064819336,184.7525426218907,2385,-0.6614569781192888,-0.024539628081735525
163,329728,501.63,161,2021,470.58,0.0003,0.050917156,0.08079427083333333,0.8840274512767792,0.5,15.184723854064941,196.63224591463805,2400,-0.6189172248666485,-0.024436971221681838
163,331776,503.6,162,2033,470.58,0.0003,0.05473602,0.08271484375,0.8440136015415192,0.5,18.526042938232422,303.5641969750325,2415,-0.6424721899287155,-0.01798929744727502
163,333824,509.81,163,2045,470.58,0.0003,0.047173344,0.07893880208333333,0.90318663418293,0.5,28.18475914001465,144.2187199672063,2430,-0.6016932180461784,-0.019374824329618907
163,335872,516.75,164,2057,467.49,0.0003,0.05244838,0.076953125,0.8841017484664917,0.5,22.674543380737305,180.49575729121764,2445,-0.5491207963166137,-0.02745815367331185
163,337920,515.56,165,2069,467.49,0.0003,0.06973928,0.08684895833333334,0.8998099863529205,0.5,19.548583984375,184.33534260590872,2460,-0.575217507701988,-0.03130420894085546
163,339968,509.52,166,2081,471.71,0.0003,0.04609157,0.06432291666666666,0.891743890941143,0.5,51.1345100402832,165.57141221662363,2475,-0.6263754843423764,-0.020586228207321255
163,342016,515.18,167,2093,471.71,0.0003,0.04386133,0.08141276041666666,0.9186750948429108,0.5,56.64773941040039,169.82201102574666,2490,-0.6277505441413571,-0.02094819187744482
163,344064,524.75,168,2105,470.45,0.0003,0.05781266,0.07666015625,0.8810047060251236,0.5,50.45306396484375,166.50477343897026,2505,-0.5804926024749875,-0.02711744970959747
163,346112,527.4,169,2117,466.99,0.0003,0.0506513,0.081640625,0.9206121489405632,0.5,24.405126571655273,158.58497038086256,2520,-0.5970391710444043,-0.026623897503426027
163,348160,527.53,170,2129,463.57,0.0003,0.069591485,0.089453125,0.8761718198657036,0.5,39.26583480834961,248.12546875923871,2535,-0.5600940766278655,-0.02606451594256214
163,350208,527.12,171,2141,466.54,0.0003,0.07780649,0.09453125,0.874978706240654,0.5,20.655073165893555,192.18827382524807,2550,-0.5685104534185181,-0.03544155555500765
163,352256,523.88,172,2154,466.54,0.0003,0.059190065,0.0810546875,0.9163393303751945,0.5,53.20113754272461,173.91349407583476,2565,-0.5885558509578307,-0.023097060050834745
163,354304,518.45,173,2166,463.34,0.0003,0.05800208,0.09114583333333333,0.9118296429514885,0.5,33.4048957824707,119.98504435966412,2580,-0.5784891654116412,-0.028947223084590707
163,356352,525.87,174,2178,468.69,0.0003,0.049470615,0.06842447916666666,0.8784526437520981,0.5,40.81484603881836,182.0848436097304,2595,-0.5265592212323099,-0.02495871857633271
163,358400,517.15,175,2190,469.3,0.0003,0.049279325,0.06458333333333334,0.8964361250400543,0.5,40.445228576660156,220.23367737730345,2610,-0.5388675006261716,-0.019013216745709844
163,360448,525.49,176,2202,473.01,0.0003,0.059090197,0.08014322916666666,0.9235577136278152,0.5,30.16561508178711,157.55955028384923,2625,-0.6000338504401346,-0.021781060619953982
163,362496,525.34,177,2214,478.14,0.0003,0.046769794,0.07265625,0.8454597443342209,0.5,37.50236892700195,300.8510276635488,2640,-0.6434426865540445,-0.015481676126122087
163,364544,520.2,178,2226,479.73,0.0003,0.07805643,0.10563151041666667,0.8584483712911606,0.5,124.34490203857422,233.8333167165518,2655,-0.6459210568728546,-0.03843381695720988
163,366592,526.18,179,2238,480.29,0.0003,0.06220308,0.09736328125,0.9169888347387314,0.5,34.370906829833984,155.0719751785199,2670,-0.6793843194221457,-0.030730727971725477
163,368640,533.81,180,2250,478.05,0.0003,0.055242423,0.07236328125,0.7845678627490997,0.5,12.872922897338867,408.68233057608205,2685,-0.6653864051991453,-0.019105468897275085
163,370688,539.44,181,2262,476.9,0.0003,0.07463625,0.11142578125,0.846998006105423,0.5,50.83534240722656,197.977140412728,2700,-0.6439246389238785,-0.034475221727916505
163,372736,535.95,182,2274,475.81,0.0003,0.08089803,0.0716796875,0.8834727928042412,0.5,35.305091857910156,285.9365662202239,2715,-0.6318064644932747,-0.027119706203545018
163,374784,528.11,183,2286,470.97,0.0003,0.05371146,0.07649739583333333,0.8446122109889984,0.5,13.262081146240234,257.7507089212537,2730,-0.6562663306482136,-0.026620775225940935
163,376832,511.27,184,2298,465.14,0.0003,0.08107145,0.11061197916666667,0.8711128830909729,0.5,81.58383178710938,291.73248500724634,2745,-0.6617589155832927,-0.032914350349650096
163,378880,510.52,185,2310,465.14,0.0003,0.0641631,0.08020833333333334,0.7943001985549927,0.5,42.25080871582031,182.27694277564686,2760,-0.6491626266234864,-0.016859516628877223
163,380928,502.48,186,2323,465.14,0.0003,0.060355503,0.07747395833333333,0.8929820880293846,0.5,12.665739059448242,129.75938960636657,2775,-0.6216092484537512,-0.02230812284954785
163,382976,494.87,187,2335,468.3,0.0003,0.07690132,0.09521484375,0.9325337186455727,0.5,16.99620819091797,115.26772191797694,2790,-0.6269159117247909,-0.03169642095284265
164,385024,494.81,188,2347,468.3,0.0003,0.057757862,0.08570963541666667,0.9010383859276772,0.5,111.17697143554688,186.26974838326376,2805,-0.6391891454346478,-0.029485480205645825
164,387072,495.6,189,2359,468.3,0.0003,0.076529905,0.10016276041666666,0.8981733471155167,0.5,77.38201904296875,167.62696393330893,2820,-0.6340368049684912,-0.0316404075815323
163,389120,492.97,190,2374,467.68,0.0003,0.061188508,0.09635416666666667,0.9186272248625755,0.5,4.469945430755615,130.0101669078072,2835,-0.6268751249803851,-0.024561028167954645
163,391168,489.94,191,2386,469.85,0.0003,0.068714336,0.07805989583333334,0.903075821697712,0.5,17.841354370117188,171.27916707446178,2850,-0.6174898163881153,-0.02859549791428435
163,393216,488.13,192,2398,469.9,0.0003,0.075099975,0.07819010416666666,0.8659854382276535,0.5,34.899169921875,209.0380336150527,2865,-0.6545087526707599,-0.025267300037618647
163,395264,488.92,193,2410,473.32,0.0003,0.060153723,0.07366536458333334,0.9109243750572205,0.5,15.810848236083984,145.86038826455672,2880,-0.6616558409916858,-0.020745075068043663
163,397312,488.64,194,2422,474.55,0.0003,0.060081467,0.07311197916666666,0.8963849321007729,0.5,42.342041015625,197.56126644512017,2895,-0.6410158093553037,-0.02176097665845494
163,399360,487.58,195,2435,474.55,0.0003,0.07111586,0.08880208333333334,0.9115354269742966,0.5,25.246219635009766,130.94643622810642,2910,-0.6063201257493347,-0.02497333422797965
164,401408,491.79,196,2447,476.76,0.0003,0.0567436,0.06917317708333333,0.8978145346045494,0.5,32.05352020263672,202.69530548850696,2925,-0.6228258521916966,-0.021952663885591996
164,403456,492.3,197,2459,477.57,0.0003,0.04883721,0.06839192708333333,0.9024793952703476,0.5,27.286773681640625,199.2880418245991,2940,-0.5768497214807818,-0.026640270699378257
164,405504,487.45,198,2471,474.56,0.0003,0.0641152,0.08160807291666666,0.8940183222293854,0.5,28.443281173706055,181.08310202260813,2955,-0.6267048039318373,-0.02452794219692199
164,407552,489.24,199,2483,475.29,0.0003,0.06676724,0.09934895833333333,0.892487607896328,0.5,96.985107421875,198.12654154549043,2970,-0.6310601742162059,-0.02948765454154151
164,409600,487.99,200,2495,474.16,0.0003,0.06387648,0.07825520833333334,0.8977182134985924,0.5,34.6038703918457,171.9748132497072,2985,-0.6390389126259833,-0.022123519375600153
164,411648,494.17,201,2507,474.16,0.0003,0.05634233,0.08017578125,0.8821360841393471,0.5,36.461666107177734,175.52532339642445,3000,-0.6171657754573971,-0.030513261761128282
164,413696,487.21,202,2519,475.16,0.0003,0.057841703,0.08304036458333333,0.8999847695231438,0.5,12.67087459564209,138.3603846867879,3015,-0.5661644512632241,-0.028999158542137592
164,415744,492.5,203,2531,477.4,0.0003,0.06321001,0.07692057291666667,0.8785903230309486,0.5,60.81854248046875,180.06535778045654,3030,-0.5399872270723184,-0.02686278053515707
164,417792,497.08,204,2543,478.55,0.0003,0.0779697,0.10166015625,0.8739570379257202,0.5,85.9167709350586,203.61138813843328,3045,-0.506527497471931,-0.03625321599586944
164,419840,496.36,205,2555,479.64,0.0003,0.056491047,0.0755859375,0.9084580168128014,0.5,25.949321746826172,202.83544099777936,3060,-0.45846912229899317,-0.026275074733712246
164,421888,507.39,206,2567,481.61,0.0003,0.0979487,0.11223958333333334,0.9231038764119148,0.5,55.152923583984375,167.02819046229124,3075,-0.4728060942608863,-0.027491980029541688
164,423936,516.99,207,2579,483.3,0.0003,0.095710486,0.1033203125,0.9101110175251961,0.5,18.524677276611328,145.03435675601165,3090,-0.49776041399066645,-0.03287717419740754
164,425984,515.74,208,2591,487.36,0.0003,0.051047083,0.08531901041666666,0.8792240917682648,0.5,69.61109924316406,228.28169457217058,3105,-0.5008382260799408,-0.024610414975419794
164,428032,513.4,209,2603,486.82,0.0003,0.064764276,0.09430338541666666,0.8843795508146286,0.5,13.535943031311035,148.0703877111276,3120,-0.4585781204979867,-0.026515334772799784
164,430080,522.0,210,2615,486.82,0.0003,0.054453246,0.07565104166666667,0.8807345107197762,0.5,22.231290817260742,193.0477332706253,3135,-0.47359254924425237,-0.027263644796281974
164,432128,534.76,211,2627,482.47,0.0003,0.046424724,0.06953125,0.8999017849564552,0.5,19.407503128051758,178.31028555730978,3150,-0.43579523838901274,-0.02312974087811502
164,434176,539.15,212,2639,482.47,0.0003,0.04700456,0.0638671875,0.8928640112280846,0.5,88.54116821289062,211.56382721761864,3165,-0.4212018391738335,-0.02606346561102934
164,436224,535.22,213,2651,482.47,0.0003,0.056014143,0.07415364583333334,0.8905238583683968,0.5,30.36551284790039,200.5667129476865,3180,-0.481383467768319,-0.018440408999473825
164,438272,534.6,214,2663,483.09,0.0003,0.0717068,0.09827473958333334,0.9004242792725563,0.5,40.45307159423828,123.29782699594895,3195,-0.49958326655905694,-0.030464440017870704
164,440320,537.96,215,2676,482.18,0.0003,0.07833524,0.08707682291666667,0.8945444151759148,0.5,19.751766204833984,146.6127426971992,3210,-0.506370871886611,-0.030333579761645524
164,442368,532.61,216,2688,475.9,0.0003,0.0488452,0.0822265625,0.8221934139728546,0.5,12.254308700561523,200.63236864854892,3225,-0.6077411100578805,-0.02198223716962578
164,444416,532.85,217,2701,473.53,0.0003,0.045133084,0.06585286458333334,0.8793359473347664,0.5,25.62025260925293,270.0889807154735,3240,-0.5853693214710802,-0.019420945046537477
164,446464,533.96,218,2712,473.53,0.0003,0.06213407,0.0875,0.8651715368032455,0.5,17.58279800415039,181.22629008789858,3255,-0.541965116125842,-0.030342214606692626
164,448512,533.03,219,2727,468.14,0.0003,0.07208203,0.08092447916666666,0.8988558650016785,0.5,34.96123504638672,162.64412964532772,3270,-0.5494557585256795,-0.03059941584954989
164,450560,529.53,220,2739,461.49,0.0003,0.06422706,0.08753255208333334,0.8174966722726822,0.5,78.82162475585938,257.75678705672425,3285,-0.5539546297863126,-0.028940921812318266
164,452608,531.68,221,2751,457.41,0.0003,0.073597245,0.07958984375,0.873576283454895,0.5,110.31543731689453,227.3735361819466,3300,-0.5176771333673968,-0.02177618904800814
164,454656,524.08,222,2763,447.92,0.0003,0.07385867,0.08115234375,0.8949594125151634,0.5,39.23283767700195,176.80435093243918,3315,-0.4624424312651778,-0.021939974338844575
164,456704,519.53,223,2775,447.66,0.0003,0.06670614,0.07698567708333333,0.810026153922081,0.5,8.489809036254883,150.26091596210998,3330,-0.4946217006150012,-0.02277034193490787
164,458752,522.2,224,2787,441.98,0.0003,0.063932955,0.083203125,0.8629767894744873,0.5,42.11046600341797,149.5668441914022,3345,-0.49411691040731964,-0.03082266265701037
164,460800,525.03,225,2799,439.27,0.0003,0.05787203,0.06624348958333333,0.878140777349472,0.5,72.8072280883789,196.53963212768238,3360,-0.40777865164758015,-0.029644504298630636
164,462848,526.82,226,2811,434.34,0.0003,0.060256373,0.08287760416666666,0.853498637676239,0.5,30.25190544128418,158.68824947079023,3375,-0.4213337861156712,-0.021720476542638305
164,464896,524.76,227,2823,433.32,0.0003,0.06189041,0.0724609375,0.8740899413824081,0.5,62.11040115356445,212.66246627817551,3390,-0.4506248771911487,-0.023658723425372348
164,466944,526.12,228,2836,433.14,0.0003,0.05488422,0.0716796875,0.9009140580892563,0.5,27.335939407348633,172.0769470145305,3405,-0.4003631190164015,-0.021988776932266772
164,468992,534.63,229,2847,429.96,0.0003,0.0592622,0.06741536458333333,0.8743727207183838,0.5,75.01652526855469,178.32104320476452,3420,-0.3666542444766189,-0.019066979283767674
164,471040,537.58,230,2859,430.5,0.0003,0.049399696,0.06116536458333333,0.9012336730957031,0.5,31.78418731689453,180.8647895132502,3435,-0.35758898314864684,-0.022803386910527478
164,473088,530.55,231,2870,430.5,0.0003,0.043061357,0.056901041666666666,0.8871011659502983,0.5,8.813532829284668,185.9916274736325,3450,-0.3839400700138261,-0.02104087878081676
164,475136,534.11,232,2885,433.96,0.0003,0.0695119,0.0849609375,0.9271033406257629,0.5,6.869370937347412,131.42907590866088,3465,-0.4080761006722848,-0.02110935647894318
164,477184,536.27,233,2900,433.96,0.0003,0.05669736,0.06416015625,0.891226515173912,0.5,63.245849609375,268.18358242263395,3480,-0.41997315272067987,-0.026658941695495743
164,479232,542.47,234,2913,433.96,0.0003,0.050997287,0.05888671875,0.8738994598388672,0.5,71.57518768310547,175.31321739455063,3495,-0.4696956595250716,-0.02034940191418476
164,481280,542.23,235,2925,433.0,0.0003,0.042902086,0.07815755208333333,0.9218787625432014,0.5,56.06211853027344,168.79923394074044,3510,-0.4461818916800742,-0.024125138249170657
164,483328,543.46,236,2937,434.44,0.0003,0.043299444,0.059342447916666666,0.9070853143930435,0.5,25.520578384399414,174.15173853437105,3525,-0.44177949556615204,-0.02161157334994641
164,485376,554.47,237,2950,439.45,0.0003,0.06547003,0.08860677083333333,0.915733776986599,0.5,60.710018157958984,151.591512752076,3540,-0.42802230548889686,-0.02799178393155065
164,487424,561.76,238,2962,443.47,0.0003,0.049976774,0.065625,0.9334757477045059,0.5,49.594879150390625,141.35727010965348,3555,-0.39849392967298625,-0.02026354111779559
164,489472,564.94,239,2973,445.48,0.0003,0.05556249,0.0640625,0.9307968840003014,0.5,23.539663314819336,180.89553601890802,3570,-0.34903791299633063,-0.022294108173688678
164,491520,558.45,240,2985,445.69,0.0003,0.064741425,0.07610677083333334,0.9304540604352951,0.5,26.999540328979492,154.7372543156147,3585,-0.35925996794831005,-0.02654115776967956
164,493568,564.7,241,2998,451.05,0.0003,0.062294826,0.09934895833333333,0.9281191453337669,0.5,37.653743743896484,190.06356453647217,3600,-0.39183256182974824,-0.022086192204248314
164,495616,570.69,242,3010,457.7,0.0003,0.05117633,0.0654296875,0.9261429533362389,0.5,40.01417541503906,130.5673818960786,3615,-0.3935968728037551,-0.02322882019652752
164,497664,567.13,243,3022,459.73,0.0003,0.08507246,0.07197265625,0.9320413619279861,0.5,20.082168579101562,135.45230653882027,3630,-0.4209991584570768,-0.017561026807379677
164,499712,573.84,244,3034,466.36,0.0003,0.068407394,0.09140625,0.921261303126812,0.5,55.96078109741211,158.16394458512465,3645,-0.5525331343213717,-0.026205607735391823
164,501760,584.13,245,3046,474.29,0.0003,0.070548594,0.09000651041666667,0.9332496821880341,0.5,37.262149810791016,153.4411896176636,3660,-0.5425326082079361,-0.029938253626225257
164,503808,586.73,246,3058,474.55,0.0003,0.07234186,0.10543619791666667,0.7373613715171814,0.5,33.06399917602539,369.3545277178288,3675,-0.5951165032883485,-0.02885686582327859
164,505856,580.15,247,3070,472.51,0.0003,0.07955228,0.11110026041666667,0.8808769732713699,0.5,52.499637603759766,168.42309295584758,3690,-0.5127381663148601,-0.029852080836402214
164,507904,574.09,248,3083,472.15,0.0003,0.06353742,0.09462890625,0.8547745198011398,0.5,25.26361846923828,142.51237053722144,3705,-0.6052172152480731,-0.02164928406564286
164,509952,569.23,249,3096,473.47,0.0003,0.07437302,0.08642578125,0.8959237039089203,0.5,59.78607177734375,216.4222295800845,3720,-0.5948275899669776,-0.022891308939870215
164,512000,559.98,250,3108,474.49,0.0003,0.0789363,0.09853515625,0.8653005659580231,0.5,26.804811477661133,193.1593583141764,3735,-0.6193353135759632,-0.022906743748656786
164,514048,563.99,251,3120,477.61,0.0003,0.06493026,0.07122395833333334,0.9057991355657578,0.5,89.109375,170.78537542720636,3750,-0.5131423430594926,-0.02463381299554991
164,516096,560.8,252,3132,478.32,0.0003,0.04007057,0.05970052083333333,0.8867600783705711,0.5,22.878732681274414,187.21988430718582,3765,-0.5128152079569797,-0.022005128213641
164,518144,566.53,253,3144,481.5,0.0003,0.06918731,0.07112630208333333,0.9020556509494781,0.5,29.291488647460938,160.6357688387235,3780,-0.5347764329053462,-0.02082594089297345
164,520192,569.36,254,3156,481.5,0.0003,0.06717837,0.07740885416666667,0.8725300431251526,0.5,51.586692810058594,171.05171740452448,3795,-0.4806250208057463,-0.025068705299539338
164,522240,562.59,255,3168,480.08,0.0003,0.06154509,0.07360026041666666,0.8921748772263527,0.5,17.295040130615234,178.92762797027825,3810,-0.4802102138210709,-0.023954485110031478
164,524288,552.55,256,3181,480.97,0.0003,0.054684803,0.08896484375,0.909056082367897,0.5,21.349531173706055,171.67325919568538,3825,-0.4896522679521392,-0.026588602198656493
164,526336,548.35,257,3193,480.97,0.0003,0.056997985,0.08125,0.8506813943386078,0.5,74.91492462158203,261.1098749190569,3840,-0.5069858157231162,-0.02629762256183312
164,528384,546.15,258,3205,480.97,0.0003,0.062356174,0.090625,0.8751287013292313,0.5,13.817158699035645,159.38594206372898,3855,-0.59103194278044,-0.02463721784054845
164,530432,552.14,259,3217,481.93,0.0003,0.062052235,0.07698567708333333,0.8974987417459488,0.5,11.579480171203613,162.35625412414473,3870,-0.5458213432691992,-0.030480216859723443
164,532480,552.76,260,3229,481.93,0.0003,0.06512231,0.08753255208333334,0.8947506099939346,0.5,28.733469009399414,153.25003761947156,3885,-0.5255575579901536,-0.028638448034325848
164,534528,554.96,261,3242,481.5,0.0003,0.054478176,0.07994791666666666,0.9098982438445091,0.5,25.652231216430664,139.91902009894451,3900,-0.4668378469378998,-0.029906674396867554
164,536576,554.46,262,3254,481.5,0.0003,0.06695551,0.07887369791666667,0.7179100215435028,0.5,75.8202896118164,263.4081615075469,3915,-0.4497704351165642,-0.024486738422031824
164,538624,552.69,263,3266,481.5,0.0003,0.096278206,0.11246744791666667,0.9040535241365433,0.5,14.669787406921387,125.62311851680279,3930,-0.4401150334936877,-0.03710338812525151
164,540672,546.11,264,3278,475.24,0.0003,0.08192755,0.06969401041666666,0.9127085134387016,0.5,22.360595703125,154.48438035796087,3945,-0.47402234834153206,-0.018948675721427815
164,542720,546.39,265,3290,475.24,0.0003,0.05901788,0.07835286458333333,0.8851274624466896,0.5,25.838850021362305,175.1194138189157,3960,-0.5534761234962692,-0.022451144445221873
164,544768,545.77,266,3302,475.24,0.0003,0.08280227,0.0869140625,0.8840484395623207,0.5,35.67454147338867,182.73866659353178,3975,-0.577395678528895,-0.028940789361513453
164,546816,546.58,267,3314,475.24,0.0003,0.077297196,0.0845703125,0.8967523872852325,0.5,27.28114891052246,182.32205488185087,3990,-0.6111961307004095,-0.026354464394292638
164,548864,540.31,268,3326,477.24,0.0003,0.05649712,0.07164713541666666,0.9025842547416687,0.5,33.04490280151367,243.40619467099506,4005,-0.6087313150210927,-0.025690927457617363
165,550912,543.64,269,3338,476.4,0.0003,0.072159484,0.09567057291666667,0.9112752676010132,0.5,24.65778923034668,137.72306820005178,4020,-0.6097602599610885,-0.027624859390440785
165,552960,543.65,270,3350,474.25,0.0003,0.09127265,0.10139973958333333,0.8407808393239975,0.5,18.517114639282227,198.20042418738205,4035,-0.5788030771072954,-0.03241343581248657
165,555008,551.87,271,3362,477.68,0.0003,0.057084434,0.07991536458333333,0.8910843804478645,0.5,51.144859313964844,223.87507123549778,4050,-0.656200896576047,-0.023573481877489637
165,557056,558.88,272,3374,481.44,0.0003,0.047104407,0.07203776041666667,0.8311008512973785,0.5,28.18379020690918,261.2670835042993,4065,-0.5818161063982795,-0.01944728513553855
165,559104,548.04,273,3386,472.27,0.0003,0.05436472,0.07646484375,0.8820473551750183,0.5,70.89894104003906,239.3283090263605,4080,-0.5826177857117727,-0.030161538231186568
165,561152,542.14,274,3398,465.14,0.0003,0.05431538,0.07802734375,0.856809601187706,0.5,34.68671417236328,202.7389762148261,4095,-0.6500110828938583,-0.030431065707974388
165,563200,543.61,275,3410,460.41,0.0003,0.04837665,0.09095052083333334,0.8525334745645523,0.5,15.010570526123047,210.3492621421814,4110,-0.5813421691767872,-0.03180870611856032
165,565248,541.33,276,3423,460.41,0.0003,0.052764677,0.06321614583333333,0.8722250759601593,0.5,42.75614547729492,208.07965894987186,4125,-0.5370450738662232,-0.021969125914135173
165,567296,545.62,277,3434,460.41,0.0003,0.05358676,0.07649739583333333,0.8668415695428848,0.5,42.91197204589844,188.43985135704278,4140,-0.5383804730294893,-0.02802302991282583
165,569344,548.99,278,3449,456.47,0.0003,0.059204906,0.08639322916666667,0.8955685645341873,0.5,49.403602600097656,174.89266229023536,4155,-0.5625399850308895,-0.02531763960735892
165,571392,552.33,279,3461,453.99,0.0003,0.048312187,0.08382161458333333,0.8357684761285782,0.5,33.79360580444336,483.7110098332167,4170,-0.5930160329056283,-0.03125963850300953
165,573440,549.54,280,3473,453.99,0.0003,0.06224349,0.08333333333333333,0.7914224117994308,0.5,34.989227294921875,274.747964870433,4185,-0.6227285403913508,-0.022702377139406357
165,575488,542.49,281,3485,453.99,0.0003,0.06962618,0.08818359375,0.8519960790872574,0.5,33.855323791503906,158.49710098256668,4200,-0.5600072534133991,-0.028080986853213592
165,577536,535.93,282,3497,453.76,0.0003,0.049920965,0.06510416666666667,0.8653017431497574,0.5,14.845982551574707,153.3511439387997,4215,-0.5314710244070738,-0.021192716567020396
165,579584,529.22,283,3511,452.94,0.0003,0.054205514,0.06640625,0.8252644389867783,0.5,29.394607543945312,289.2503095937272,4230,-0.5492391884947817,-0.027441776448540622
164,581632,523.21,284,3526,452.94,0.0003,0.037985384,0.06315104166666667,0.8053244650363922,0.5,15.858735084533691,225.90183372745912,4245,-0.5746429830323905,-0.015711228103585502
164,583680,519.78,285,3540,452.94,0.0003,0.07455465,0.09332682291666666,0.8797915354371071,0.5,50.1489143371582,176.71556081473827,4260,-0.634821453023081,-0.02694402548877406
164,585728,522.46,286,3556,455.11,0.0003,0.05250158,0.08681640625,0.9021769762039185,0.5,27.270435333251953,171.7505399569869,4275,-0.6219577332182477,-0.023901978100911946
164,587776,534.95,287,3569,457.82,0.0003,0.053060517,0.06764322916666667,0.8196951746940613,0.5,54.268802642822266,217.06981265197197,4290,-0.6078986287893107,-0.017479681999369254
164,589824,528.94,288,3581,457.82,0.0003,0.04601096,0.0564453125,0.7325171828269958,0.5,25.481599807739258,431.9650185237328,4305,-0.610924670798704,-0.019444737864857113
164,591872,524.58,289,3595,455.15,0.0003,0.058703266,0.07685546875,0.8969635888934135,0.5,21.174325942993164,139.44516123384238,4320,-0.6817660470182697,-0.027216589495462056
164,593920,512.44,290,3607,439.23,0.0003,0.056698382,0.07291666666666667,0.8649572134017944,0.5,12.629697799682617,114.29500093559425,4335,-0.6702756647175799,-0.023804506935266544
164,595968,512.1,291,3619,441.08,0.0003,0.07541629,0.08356119791666666,0.7953484505414963,0.5,15.95643138885498,318.37288791636627,4350,-0.6762307961316159,-0.02727297900710255
164,598016,513.37,292,3631,445.15,0.0003,0.05697497,0.087890625,0.8392670303583145,0.5,30.938053131103516,221.0312343135476,4365,-0.6108684680735071,-0.029119321809897278
164,600064,506.71,293,3643,443.2,0.0003,0.08512199,0.10498046875,0.8593857437372208,0.5,19.704713821411133,132.41393919065595,4380,-0.6214846188047279,-0.03134949676071604
164,602112,499.03,294,3655,444.14,0.0003,0.077855945,0.08896484375,0.86014823615551,0.5,12.548866271972656,186.3962832366427,4395,-0.5839339011504004,-0.03927603002242298
164,604160,512.72,295,3667,446.75,0.0003,0.060852163,0.07809244791666667,0.8566824793815613,0.5,44.03388214111328,155.39366144984962,4410,-0.6338766044316192,-0.019795591861596525
164,606208,518.12,296,3679,447.45,0.0003,0.09170182,0.11018880208333333,0.8515362739562988,0.5,15.207746505737305,180.02647706692417,4425,-0.6146765402518213,-0.029948572511057137
164,608256,512.36,297,3691,444.56,0.0003,0.048540253,0.06516927083333333,0.8772190511226654,0.5,9.526719093322754,178.4481536631783,4440,-0.5823057228544106,-0.02059724251133351
164,610304,513.85,298,3703,441.91,0.0003,0.049577795,0.06858723958333333,0.8833524882793427,0.5,68.09046936035156,161.81096769620976,4455,-0.5757649241325756,-0.02337194475379268
164,612352,506.85,299,3715,438.22,0.0003,0.07072591,0.0751953125,0.9034108147025108,0.5,13.927452087402344,159.52033314754564,4470,-0.56421411735937,-0.026119094949778324
164,614400,510.39,300,3727,443.28,0.0003,0.06493509,0.08095703125,0.8864978030323982,0.5,13.56917667388916,174.29005589932203,4485,-0.5228155088533337,-0.029958171602144527
164,616448,517.9,301,3739,444.28,0.0003,0.05527077,0.06705729166666667,0.9124255999922752,0.5,23.82096290588379,174.1730133657654,4500,-0.5446396647952497,-0.02177637037433063
164,618496,524.22,302,3751,444.19,0.0003,0.07193224,0.06663411458333333,0.8328983932733536,0.5,72.1180648803711,411.8081147784988,4515,-0.5362263026181608,-0.027164481337725494
164,620544,531.29,303,3763,439.6,0.0003,0.07552013,0.09124348958333334,0.807032898068428,0.5,24.51020050048828,280.7230580766996,4530,-0.4984125590417534,-0.02959528123368121
164,622592,525.61,304,3777,440.85,0.0003,0.079042464,0.09020182291666666,0.8204492181539536,0.5,28.802013397216797,183.69848943402368,4545,-0.5586854253274699,-0.029135441762506768
164,624640,536.64,305,3790,438.8,0.0003,0.05136959,0.08430989583333333,0.8586791604757309,0.5,23.201833724975586,186.74825157821178,4560,-0.5308605981602644,-0.023313885775132805
164,626688,535.75,306,3807,438.8,0.0003,0.067296684,0.08050130208333334,0.749243289232254,0.5,66.41374206542969,189.39904463688532,4575,-0.5923733178370942,-0.02830847537528219
164,628736,531.34,307,3821,439.55,0.0003,0.07582431,0.09440104166666667,0.8466890454292297,0.5,57.2849235534668,165.35068683326244,4590,-0.5724057704055061,-0.03452998879074585
164,630784,529.68,308,3833,438.51,0.0003,0.08370184,0.08880208333333334,0.8698282986879349,0.5,33.83740234375,181.01145322273175,4605,-0.5905608353049805,-0.024662331019014043
164,632832,521.5,309,3846,438.98,0.0003,0.090509355,0.10179036458333333,0.8866642042994499,0.5,18.582006454467773,155.60466714948416,4620,-0.5809913209173828,-0.03301950671545152
164,634880,524.03,310,3859,440.19,0.0003,0.08882861,0.0982421875,0.8870983272790909,0.5,25.795854568481445,146.85668169508378,4635,-0.59817011950848,-0.03173041901657901
164,636928,527.33,311,3875,442.05,0.0003,0.053787332,0.086328125,0.8532804101705551,0.5,132.5316162109375,178.5294471765558,4650,-0.5848263357921193,-0.028061686009459665
164,638976,534.56,312,3891,446.43,0.0003,0.05117449,0.06435546875,0.8412356078624725,0.5,12.094897270202637,253.541681839029,4665,-0.6238628664519638,-0.019561381132128495
